80,2,1,438,6,140,0,0,184,0,0,0,4,6,0,0,0,29,11,2,9,3,0,0,26,0,0,0,0,218,86,0,0,77,165,0,2,72,2,1,0,0,0,0,1,365,481,1,4,20,0,0,25,0,60,0,14,4,0,25,0,0,0,0,0,23,68,3588,0,0,372,23,14,0,159,0,0,0,0,22,0,41,0,130,1597,23,1,0,1,1565,0
80,2,0,966,7,98,0,0,204,0,0,0,6,20,0,0,1,56,16,1,13,12,0,0,26,0,9,0,0,288,141,0,0,98,149,0,0,72,3,2,0,0,1,0,3,390,429,0,8,25,0,0,61,0,49,0,11,4,0,23,0,0,0,0,0,30,98,4074,0,0,535,25,25,0,239,2,0,0,0,27,0,17,2,129,2208,35,2,1,5,1654,0
38,0,0,1315,1,35,0,0,113,0,0,0,2,150,0,0,0,14,2,0,0,12,0,0,0,0,0,0,0,1,34,0,0,47,60,0,6,81,0,0,0,0,0,0,0,168,533,11,0,7,0,0,4,0,38,0,1,0,0,0,0,0,0,0,0,0,0,2663,0,0,145,0,5,0,275,0,0,0,0,8,0,0,0,60,1704,0,1,0,0,2771,0
60,1,0,1577,5,71,0,0,69,0,0,0,5,23,0,0,1,18,9,2,3,30,0,0,0,0,0,0,0,21,57,0,0,120,106,0,8,24,0,0,0,0,0,0,1,240,183,7,1,2,0,0,17,0,5,0,4,0,0,0,0,0,0,0,1,2,0,1981,0,0,515,1,3,0,171,0,0,0,0,11,0,0,0,35,1598,1,0,0,0,1868,0
33,0,0,716,0,8,0,0,74,0,0,0,3,152,0,0,0,7,10,0,0,23,9,0,5,0,1,0,0,11,32,0,0,47,42,0,1,35,0,0,0,0,570,0,0,21,117,2,0,1,0,0,7,0,9,0,2,0,0,0,0,0,0,0,1,0,0,1527,0,0,554,0,4,0,12,0,0,0,0,0,0,0,0,15,3652,0,0,0,1,2102,3
43,1,0,2480,10,48,0,0,269,0,1,0,0,348,0,0,0,21,4,0,2,16,0,0,2,0,1,4,0,4,6,0,0,42,236,0,3,62,0,0,0,0,883,0,0,32,421,0,0,0,0,0,21,0,49,0,0,0,0,0,0,0,0,0,0,4,7,4062,0,0,280,0,9,0,141,0,0,0,0,20,0,0,0,47,2595,1,1,0,2,4133,0
96,0,2,2019,4,54,38,0,111,0,0,0,1,42,0,0,0,8,3,0,0,5,0,0,3,0,0,0,0,13,159,0,0,362,332,0,1,7,2,0,3,0,81,0,2,125,79,8,1,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1362,0,0,1083,0,0,35,12,0,0,0,1,0,0,0,1,3,4112,0,0,0,6,3357,0
96,0,2,1561,1,143,27,0,234,0,0,1,0,48,0,0,19,35,2,0,3,3,1,0,11,0,0,0,0,67,14,0,0,63,66,0,0,31,16,0,0,0,3,0,2,371,636,213,13,5,0,0,165,0,72,1,2,0,0,22,0,0,0,0,1,6,0,3551,0,5,219,6,5,4,940,0,0,1,0,46,0,0,1,10,937,1,19,0,2,3381,0
80,0,3,1301,5,276,22,0,389,0,0,0,6,27,0,0,7,13,3,1,1,6,2,0,2,0,0,0,0,19,34,0,0,96,618,0,16,48,29,0,2,0,3,0,2,153,572,32,1,4,0,0,99,0,45,0,0,1,0,10,0,0,0,0,0,2,0,5241,0,0,422,1,4,3,136,1,0,0,0,25,0,0,0,27,1879,0,3,0,0,3333,0
65,0,0,1607,0,126,7,0,569,1,0,0,6,21,0,0,17,13,10,3,2,11,13,0,5,0,0,0,0,23,21,0,0,59,43,0,7,74,122,1,1,0,2,0,10,839,512,88,10,6,0,0,82,0,76,1,3,1,0,46,0,0,0,0,0,0,0,5146,0,0,371,0,9,11,450,0,0,0,0,16,2,0,1,75,1480,0,8,0,0,2345,0
61,2,3,730,2,369,0,0,55,20,0,0,8,0,0,0,8,84,62,2,4,3,0,0,6,0,1,0,3,470,312,0,0,107,768,4,0,85,49,0,0,0,0,0,2,542,106,0,0,41,0,2,1393,0,110,0,8,20,0,149,0,0,0,0,2,93,456,2764,0,6,593,23,24,0,166,0,0,0,0,22,0,32,0,43,1933,18,2,0,29,1746,2
69,35,3,561,45,77,0,0,39,2,0,0,6,0,0,0,1,54,34,6,2,19,1,0,2,0,2,0,0,159,169,0,0,120,327,0,0,36,5,4,0,0,0,0,4,120,64,0,0,38,0,0,967,1,60,0,6,10,0,99,0,0,0,1,0,53,199,2157,0,0,934,2,9,0,38,2,0,0,5,32,0,16,1,16,1796,4,0,0,1,978,1
188,22,1,1066,46,235,0,0,43,0,0,0,14,0,1,0,5,80,143,5,10,23,0,0,5,0,27,0,0,768,329,0,0,128,486,0,4,78,6,2,0,0,0,0,2,641,105,0,0,16,0,0,548,0,72,0,4,18,0,83,0,0,0,0,0,57,304,2235,0,0,328,19,16,0,85,0,0,0,15,39,0,75,1,47,2094,19,0,0,7,2124,1
66,3,0,733,2,165,0,0,43,1,0,0,0,0,0,0,4,18,22,0,6,2,0,0,2,0,1,0,0,235,72,0,0,78,169,0,0,74,8,4,0,0,0,0,1,281,92,0,0,22,0,0,289,0,27,0,4,13,0,70,0,0,0,0,0,40,104,1831,0,1,103,6,9,0,51,0,0,0,0,43,1,5,0,30,1283,9,1,3,7,950,0
83,9,4,1340,14,266,23,0,77,1,0,0,7,0,0,3,2,91,23,3,3,8,1,0,9,0,1,0,0,93,86,1,0,340,677,0,4,52,5,0,0,0,0,0,15,61,527,2,0,20,0,0,40,0,31,0,18,3,4,15,0,0,0,0,11,1,15,3247,0,0,947,0,2,3,236,0,0,1,0,24,0,0,3,36,2012,3,4,1,8,2437,0
62,3,0,992,6,356,13,0,57,1,0,0,3,0,0,0,2,46,9,1,4,13,0,0,13,0,0,0,0,166,127,1,0,161,437,0,4,101,15,0,0,0,0,0,18,339,527,3,4,36,0,0,651,0,17,1,13,2,8,18,0,0,0,2,12,4,22,3674,0,0,499,14,10,1,427,0,0,0,0,113,2,0,0,38,1989,1,0,0,9,1953,0
61,19,0,964,11,345,1,0,85,0,0,0,12,0,0,0,2,83,15,0,34,3,0,0,10,0,7,0,0,434,119,0,0,116,406,1,3,121,1,0,1,0,0,0,12,264,330,0,3,35,0,2,814,0,78,2,24,2,5,14,0,0,0,0,9,30,65,2696,0,0,519,12,17,1,178,0,0,0,0,88,3,1,3,39,1826,11,0,0,33,1995,0
77,4,1,919,29,221,14,0,52,0,0,0,10,0,0,0,2,75,41,7,18,22,0,0,3,0,0,0,0,157,120,1,0,243,1173,0,5,70,2,0,0,0,0,0,14,292,393,1,11,12,0,0,1066,0,32,2,8,3,2,1,0,0,0,0,2,0,31,4522,0,0,997,0,4,2,195,0,0,0,0,65,0,3,7,41,2212,6,1,0,11,1401,1
32,0,11,1120,15,90,18,0,273,0,0,0,5,28,0,0,2,27,13,0,9,49,0,0,8,0,1,0,0,132,72,0,0,76,401,0,4,29,39,0,1,0,0,0,5,402,145,0,0,15,0,0,57,0,37,0,4,0,0,17,0,0,0,0,2,1,14,2511,0,0,639,7,14,12,190,0,0,0,0,6,0,1,0,19,2788,1,1,0,4,2314,8
38,0,4,1113,9,228,1,0,89,0,0,0,2,0,0,0,4,24,13,0,14,13,0,0,2,0,2,0,0,180,114,0,0,114,840,0,3,65,59,0,0,0,0,0,1,501,250,1,0,14,0,0,240,3,112,0,3,0,0,27,0,0,0,0,3,7,15,3508,0,0,1085,19,4,1,143,0,0,0,0,22,2,0,0,49,1677,1,4,0,3,2153,1
43,2,2,1084,10,182,21,0,194,0,0,0,4,24,0,0,2,42,6,1,15,24,0,0,1,0,0,0,0,85,79,0,0,60,157,0,2,62,34,0,0,0,0,0,1,551,408,2,0,17,0,0,135,1,91,0,3,0,0,39,0,0,0,0,0,7,9,3753,0,1,401,4,4,15,202,0,0,0,0,19,6,0,0,26,2595,0,4,0,2,2661,4
81,38,6,760,8,266,0,0,80,0,0,0,10,0,0,0,2,30,66,6,8,13,0,0,3,0,0,0,0,272,223,0,0,201,748,0,5,59,0,0,0,0,0,0,3,501,243,0,0,24,0,0,1212,0,154,4,1,0,0,93,0,0,0,1,0,39,134,3024,0,4,297,4,18,1,58,0,0,0,0,21,1,82,0,69,1509,8,5,0,3,1753,0
43,38,8,919,5,196,0,0,82,0,0,0,21,0,0,0,4,42,33,4,8,12,0,0,3,0,1,0,0,253,267,2,0,155,653,0,12,53,0,0,0,0,0,0,3,642,229,1,0,37,0,0,1198,0,97,0,0,0,0,32,0,0,0,1,0,19,69,3039,0,0,403,0,12,4,54,0,0,1,0,51,5,58,0,63,1687,8,5,0,1,1972,0
97,57,8,975,23,63,0,0,164,0,0,0,10,1,0,0,4,22,44,4,2,18,0,0,0,0,0,0,1,127,165,0,0,85,473,0,13,59,0,0,0,0,0,0,8,605,416,4,0,18,0,0,720,0,66,3,0,1,0,25,0,0,0,3,0,4,37,3806,0,0,237,1,7,20,80,0,0,0,0,52,1,22,0,65,1437,3,4,0,0,2580,0
114,47,13,797,12,155,0,0,91,0,0,0,16,1,0,0,3,41,41,6,4,45,1,0,2,0,1,0,0,109,263,1,0,211,642,0,16,42,0,0,0,0,0,0,4,230,182,0,0,23,0,0,983,0,83,3,2,1,0,29,0,0,0,1,0,17,109,2992,0,1,438,11,18,5,55,0,0,1,0,24,6,8,0,65,2619,5,3,5,1,2172,1
261,81,0,903,30,59,0,0,55,1,0,1,18,0,0,0,0,14,36,5,0,79,0,0,11,0,0,0,0,230,304,0,0,208,1384,1,11,30,2,0,0,0,0,0,67,149,21,0,0,8,0,0,3235,0,19,0,1,8,0,40,0,0,0,0,1,24,219,1446,0,0,566,3,4,10,38,1,2,0,0,14,0,6,1,3,2049,3,1,0,2,1050,0
353,117,0,611,43,46,1,0,35,1,0,0,28,0,0,0,0,22,140,12,0,49,0,0,12,0,11,0,0,86,249,2,0,210,1506,0,22,22,4,1,0,0,1,0,108,145,58,0,0,6,0,0,1296,0,5,0,1,0,0,8,0,0,0,0,0,1,71,1550,0,0,1443,9,6,11,44,2,2,1,0,13,0,14,3,7,3002,4,0,0,1,1897,4
65,23,0,1280,94,53,1,0,21,5,0,0,20,1,0,0,0,47,119,8,1,77,0,0,7,0,5,0,0,278,24,0,0,92,1507,1,26,45,8,3,0,0,1,0,51,678,72,0,0,16,0,0,2481,0,31,1,0,1,0,4,0,0,0,0,0,12,188,3520,0,0,281,6,12,9,140,0,3,0,0,13,0,0,1,35,1505,15,0,0,3,2075,3
427,41,0,1238,31,77,1,0,16,3,0,1,24,2,0,0,0,17,46,0,4,47,0,0,4,0,2,0,0,120,308,1,0,194,649,0,9,16,9,1,0,0,2,0,38,116,40,0,0,9,0,0,1396,0,28,0,0,0,0,16,0,0,0,1,1,30,247,1044,0,0,685,9,3,3,59,0,1,0,0,11,0,3,0,5,1906,2,0,1,0,1279,0
32,3,0,355,6,89,0,0,42,0,0,0,16,0,0,0,0,57,22,0,11,15,0,0,0,0,4,0,0,325,164,0,0,84,624,0,0,51,3,0,0,0,0,0,4,29,134,0,0,39,0,0,577,0,136,0,0,0,0,64,0,0,0,0,0,127,28,3765,0,3,548,0,22,3,38,0,0,0,0,103,0,89,0,36,1453,1,0,0,1,2956,0
